431.08377,143.1351168,0,1,-1.457470602,0.113083313,0,27.54840416
7.57172898,86.6874651,0,1,1.55827751,0.012518489,0,24.88530925
32.30604365,65.51959572,0,1,-0.563866091,0.84519517,0,22.11511548
22.21040501,57.45564548,0,1,-0.734665499,0.742055024,0,17.63226678
24.22953274,19.65587872,0,1,-0.020797934,0.999783731,0,14.95650566
47.44950161,7.559953352,0,1,0.522604884,0.866521922,0,9.347355528
19.68649535,8.063950242,0,1,0.388770482,0.925375809,0,13.12929578
31.80126172,114.911291,0,1,0.248338912,0.969322044,0,20.24731444
31.80126172,126.5032194,0,1,-0.110486524,0.993902571,0,19.74657155
43.91602809,140.6151323,0,1,0.458421401,0.896752197,0,30.22329226
54.51644866,158.7590204,0,1,1.506269412,0.064482145,0,9.662410531
30.28691592,161.7830017,0,1,0.244612698,0.970231195,0,19.26508742
32.30604365,180.9348836,0,1,0.438514038,0.905383594,0,22.70943255
34.32517138,187.4868431,0,1,-0.390059376,0.924886484,0,22.90421688
9.590856709,192.0228151,0,1,0.990079864,0.548623091,0,10.78883338
30.28691592,232.8465632,0,1,1.416240986,0.153940756,0,28.33148825
31.29647979,223.7746192,0,1,-0.632006785,0.806843595,0,23.16630993
35.33473524,297.3581652,0,1,-1.025242279,0.518891792,0,24.01475485
71.67903435,229.8225819,0,1,1.175452329,0.385125675,0,8.088956413
63.0977415,236.8785384,0,1,1.106525859,0.447770611,0,10.4359176
66.1264331,240.9105135,0,1,-0.890621604,0.628928874,0,10.40190131
25.74387853,277.1982896,0,1,0,1,0,15.26479751
18.67693148,295.8461745,0,1,-0.35512817,0.937601931,0,11.62905753
28.77257013,308.4460968,0,1,0.770922489,0.717268187,0,16.06997209
43.41124615,324.0700004,0,1,-0.681554946,0.77659404,0,19.25493921
13.12433023,354.8138107,0,1,-0.993709688,0.545584697,0,14.84588648
76.72685367,284.7582429,0,1,-0.69842602,0.765855225,0,17.89785413
48.45906547,334.1499382,0,1,-0.655949238,0.792469334,0,18.86921094
87.83205617,298.366159,0,1,0.463025332,0.894705309,0,11.1420456
92.87987549,284.7582429,0,1,-0.711587764,0.757325962,0,9.049712931
101.4611683,293.3261901,0,1,-0.634283625,0.805496427,0,7.348267373
48.45906547,356.3258013,0,1,-1.442275411,0.128167398,0,9.722487451
109.2852883,255.0224264,0,1,1.358205057,0.210993539,0,36.91185058
78.24119946,358.0897904,0,1,-0.928166803,0.599302505,0,38.46631597
116.0998444,324.0700004,0,1,-0.617021037,0.815605725,0,14.51437363
34.82995331,423.8613846,0,1,-0.432760995,0.907811309,0,22.991864
57.54514025,403.701509,0,1,0.019198502,0.999815714,0,16.20236281
39.87777263,392.1095805,0,1,-0.518475921,0.868575456,0,7.53193753
13.12433023,474.7650705,0,1,-1.423492175,0.146772016,0,16.9801567
43.41124615,530.2047284,0,1,0.566024483,0.844039633,0,16.23995435
60.06904991,532.220716,0,1,0.800492009,0.696353679,0,13.86841365
32.30604365,542.8046507,0,1,-0.112253749,0.993706161,0,19.43697493
15.64823989,569.5164859,0,1,-1.156223809,0.402798697,0,22.42874163
30.28691592,577.5804361,0,1,-1.325451196,0.242891135,0,23.08637832
33.82038945,561.4525356,0,1,0.645764927,0.79863966,0,20.67378349
51.992539,571.5324734,0,1,1.546954235,0.023839833,0,13.06747751
19.68649535,614.876206,0,1,0.28431112,0.959855109,0,13.30678511
10.09563864,586.1483832,0,1,1.014604968,0.527955463,0,10.6211168
29.78213399,637.0520691,0,1,0.130202789,0.991535585,0,19.16533865
16.65780376,630.5001096,0,1,-0.715770914,0.754587592,0,8.348734081
116.3522353,615.1282044,0,1,-1.072452979,0.477971033,0,12.79814427
100.9563864,626.4681344,0,1,0.267968554,0.964310758,0,44.97202892
102.4707322,600.764293,0,1,0.772275154,0.716324998,0,12.9222443
69.15512469,577.0764392,0,1,1.37310124,0.196409836,0,17.8307133
88.3368381,552.3805916,0,1,0.996646246,0.543121348,0,7.930521336
119.6333179,572.0364703,0,1,0.240757024,0.97115775,0,17.78114762
162.5397821,578.5884299,0,1,0.613929864,0.817390403,0,19.56748558
